email,company_name,subject,sent_date,status,notes
scalaneinternational@gmail.co,Incense Stick Exporter From India,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:19,Skipped,Already contacted previously
sales@yanrefitness.co,Wholesale Cork Yoga Mat,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:19,Skipped,Already contacted previously
xxx@xxx.xxx,"Boxing, Mma, Yoga, Fitness, Combat Sports Equipment & Gear ...",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:50,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@soundtopia.com,Antique Himalayan Singing Bowl Sets,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
jubao@lingying.com,1000 European Garment Buyers List,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@seair.co.in,"Sungwon Distributor Llc Importer/Buyer Data In Usa, Sungwon Distributor Llc Imports Data",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
export@singingbowlsspecialist.com,"Premium Singing Bowls Exporter To Usa, Best Tibetan Handcrafted ...",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@nepalartshop.com,Handmade Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
xxx@xxx.xxx,"Boxing, Mma, Yoga, Fitness, Combat Sports Equipment & Gear ...",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
nepalartshop@gmail.com,Handmade Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
contact@granducati.com,Contact Granducati Usa Importer & Distributor,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@indiancraftcentre.com,About Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@bowlsound.com,Contact Us – Singing Bowl Sound And Craft,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
support@himalayanbowls.com,Contact Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@ranasingingbowlcentre.com,Singing Bowl Exporters,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
bo@synergybb.com,Importer & Distributor Business Sold,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
jmonemorecast@aol.com,Usa Distributor – Akios Fishing Tackle,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
solidrock4uall@live.com,Tequila Importer & Distributor Of Ultra Premium Tequila Products In The Usa,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
hello@soundtherapyshop.com,Contact Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
sales@nationaldropshippers.com,"Top 30 Leather Whole Seller In Usa (United States) ~ Top Buyer Seller List Of Usa, Uk, Canada, South Africa, Germany, India For Fashion, Leather",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
nishant.singingbowls@gmail.com,Handmade Singing Bowl Manufacturer And Exporter,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
service@stoneadd.com,"Croatia Stone Buyer, Croatian Stone Importer, Stone Wholesaler",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@saudgloves.com,"Importer, Distributor Or Agent.",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
customer-service@connexy.com,Jack Importer Email & Phone Number,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
pqsbpi@gmail.com,List Of Licensed Importers – Npqsd,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@bodhisattva.com,Bodhisattva Trading Company,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
ec8@yao.com,Singing Bowls Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
business@besthimalaya.com,Handcrafted Singing Bowls In Usa,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@sacredsoundofthesoul.com,Crystal Tones® Alchemy Crystal Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
bowlsofsound44@gmail.com,Contact – Bowls Of Sound,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@singingbowlshop.com,About Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@singarena.com,"Singarena – Karaoke, Ai Voice Score & Voice Rooms",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
support@screenapp.io,Rate My Voice,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
daniel@anytospeech.com,Rate My Singing,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
support@singmeter.com,Singmeter,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
sales@crystalbowlswholesale.com,Crystal Bowls Wholesale,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
rain@isingingbowls.com,Faqs,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
support@studenthandicrafts.com,Singing Bowl Wholesale From Nepal,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@ecofy.io,Clear Pet Bowl & Rectangular Lids Manufacturer,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
support@contactout.com,Email Finder By Contactout,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
epc@poet.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
business@lindenlab.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
info@mytilapia.com,Tilapia Fish And Fillet Importer/Wholesaler/Distributor,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
support@singingbowlsound.com,Instagram,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:55,Skipped,Already contacted previously
besthimalayaglobal@gmail.com,Wholesale Singing Bowl Shipping & Lead Times,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:56,Skipped,Already contacted previously
info@thesingingbowlcenter.com,The Singing Bowl Manufacturer & Exporter Since 1959,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:36:56,Skipped,Already contacted previously
info@soundtopia.com,Antique Himalayan Singing Bowl Sets,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
jubao@lingying.com,1000 European Garment Buyers List,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@seair.co.in,"Sungwon Distributor Llc Importer/Buyer Data In Usa, Sungwon Distributor Llc Imports Data",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
export@singingbowlsspecialist.com,"Premium Singing Bowls Exporter To Usa, Best Tibetan Handcrafted ...",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@nepalartshop.com,Handmade Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
nepalartshop@gmail.com,Handmade Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
contact@granducati.com,Contact Granducati Usa Importer & Distributor,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@indiancraftcentre.com,About Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@bowlsound.com,Contact Us – Singing Bowl Sound And Craft,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
support@himalayanbowls.com,Contact Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@ranasingingbowlcentre.com,Singing Bowl Exporters,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
bo@synergybb.com,Importer & Distributor Business Sold,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
jmonemorecast@aol.com,Usa Distributor – Akios Fishing Tackle,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
solidrock4uall@live.com,Tequila Importer & Distributor Of Ultra Premium Tequila Products In The Usa,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
hello@soundtherapyshop.com,Contact Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
sales@nationaldropshippers.com,"Top 30 Leather Whole Seller In Usa (United States) ~ Top Buyer Seller List Of Usa, Uk, Canada, South Africa, Germany, India For Fashion, Leather",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
nishant.singingbowls@gmail.com,Handmade Singing Bowl Manufacturer And Exporter,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
service@stoneadd.com,"Croatia Stone Buyer, Croatian Stone Importer, Stone Wholesaler",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@saudgloves.com,"Importer, Distributor Or Agent.",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
customer-service@connexy.com,Jack Importer Email & Phone Number,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
pqsbpi@gmail.com,List Of Licensed Importers – Npqsd,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@bodhisattva.com,Bodhisattva Trading Company,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
ec8@yao.com,Singing Bowls Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
business@besthimalaya.com,Handcrafted Singing Bowls In Usa,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@sacredsoundofthesoul.com,Crystal Tones® Alchemy Crystal Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
bowlsofsound44@gmail.com,Contact – Bowls Of Sound,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@singingbowlshop.com,About Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@singarena.com,"Singarena – Karaoke, Ai Voice Score & Voice Rooms",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
support@screenapp.io,Rate My Voice,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
daniel@anytospeech.com,Rate My Singing,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
support@singmeter.com,Singmeter,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
sales@crystalbowlswholesale.com,Crystal Bowls Wholesale,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
rain@isingingbowls.com,Faqs,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
support@studenthandicrafts.com,Singing Bowl Wholesale From Nepal,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@ecofy.io,Clear Pet Bowl & Rectangular Lids Manufacturer,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
support@contactout.com,Email Finder By Contactout,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
epc@poet.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
business@lindenlab.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
info@mytilapia.com,Tilapia Fish And Fillet Importer/Wholesaler/Distributor,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 23:37:00,Skipped,Already contacted previously
